udi,timestamp,machine_id,product_id,machine_type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,thermal_delta_k,power_w,hazard,dominant_mode,machine_failure,twf,hdf,pwf,osf,osp,tol,rnf
1073,2026-01-27 06:00:00,CRS-08,L48072,L,301.3,313.7,1492,44.9,16,12.4,7014.9,0.0243,tol,0,0,0,0,0,0,0,0
1074,2026-01-27 12:00:00,KLN-01,H48073,H,301.8,312.9,1872,24.9,71,11.09,4875.8,0.0044,rnf,0,0,0,0,0,0,0,0
1075,2026-01-27 18:00:00,CLC-06,M48074,M,301.5,309.1,2403,27.8,153,7.59,7000.2,0.0495,osp,0,0,0,0,0,0,0,0
1076,2026-01-28 00:00:00,CRS-08,L48075,L,301.1,312.5,1455,43.8,18,11.43,6669.6,0.0182,tol,0,0,0,0,0,0,0,0
1077,2026-01-28 06:00:00,CRS-08,L48076,L,301.4,310.2,1168,51.0,57,8.83,6234.8,0.5061,hdf,1,0,0,0,0,0,0,0
1078,2026-01-28 12:00:00,PKR-09,L48077,L,301.0,310.7,1659,45.5,58,9.71,7907.7,0.0294,tol,0,0,0,0,0,0,0,0
1079,2026-01-28 18:00:00,CLC-06,M48078,M,301.1,312.6,1168,53.6,100,11.44,6561.5,0.2724,tol,0,0,0,0,0,0,0,0
1080,2026-01-29 00:00:00,PKR-09,L48079,L,300.4,308.5,1737,44.1,135,8.13,8024.0,0.0215,tol,1,0,0,0,0,0,0,0
1081,2026-01-29 06:00:00,PKR-09,L48080,L,299.7,310.3,1168,43.8,147,10.56,5355.1,0.0249,tol,0,0,0,0,0,0,0,0
1082,2026-01-29 12:00:00,KLN-02,H48081,H,300.2,310.7,1168,34.5,79,10.53,4214.8,0.038,pwf,0,0,0,0,0,0,0,0
1083,2026-01-29 18:00:00,RMM-04,H48082,H,300.8,312.7,1168,57.0,65,11.97,6974.7,0.5134,tol,1,0,0,0,0,0,1,0
1084,2026-01-30 00:00:00,FAN-07,M48083,M,300.1,308.5,1168,65.4,131,8.42,7995.6,0.9555,tol,1,0,1,0,0,0,1,0
1085,2026-01-30 06:00:00,KLN-02,H48084,H,300.5,312.1,2444,31.4,110,11.61,8029.8,0.1016,osp,0,0,0,0,0,0,0,0
1086,2026-01-30 12:00:00,CML-05,M48085,M,300.1,309.6,1192,38.7,36,9.44,4832.9,0.1241,hdf,0,0,0,0,0,0,0,0
1087,2026-01-30 18:00:00,FAN-07,M48086,M,300.1,309.7,1168,57.5,72,9.55,7033.6,0.5881,tol,1,0,0,0,0,0,1,0
1088,2026-01-31 00:00:00,CLC-06,M48087,M,301.1,309.9,1168,46.9,56,8.78,5733.6,0.4852,hdf,1,0,0,0,0,0,0,0
1089,2026-01-31 06:00:00,PKR-09,L48088,L,301.6,310.5,1168,40.8,91,8.91,4994.3,0.3806,hdf,0,0,0,0,0,0,0,0
1090,2026-01-31 12:00:00,PKR-09,L48089,L,302.0,312.4,1168,45.3,26,10.4,5544.0,0.035,tol,0,0,0,0,0,0,0,0
1091,2026-01-31 18:00:00,CRS-08,L48090,L,303.2,312.1,1553,38.9,55,8.89,6331.8,0.0223,hdf,0,0,0,0,0,0,0,0
1092,2026-02-01 00:00:00,FAN-07,M48091,M,302.5,313.2,1238,31.0,40,10.74,4014.3,0.105,pwf,0,0,0,0,0,0,0,0
1093,2026-02-01 06:00:00,PKR-09,L48092,L,301.7,311.0,1168,44.2,70,9.34,5401.0,0.1699,hdf,0,0,0,0,0,0,0,0
1094,2026-02-01 12:00:00,PKR-09,L48093,L,301.1,309.9,1168,52.8,201,8.79,6455.6,0.9436,osf,1,0,0,0,1,0,0,0
1095,2026-02-01 18:00:00,PKR-09,L48094,L,300.9,310.3,1168,69.1,100,9.47,8448.4,0.902,tol,1,0,0,0,0,0,1,0
1096,2026-02-02 00:00:00,CRS-08,L48095,L,299.2,309.6,1168,48.7,106,10.34,5953.3,0.0805,tol,0,0,0,0,0,0,0,0
1097,2026-02-02 06:00:00,CRS-08,L48096,L,299.1,308.8,1462,42.7,219,9.72,6542.2,0.831,twf,1,1,0,0,0,0,0,0
1098,2026-02-02 12:00:00,BLR-03,M48097,M,298.8,308.8,1168,48.0,88,10.03,5873.4,0.0808,tol,0,0,0,0,0,0,0,0
1099,2026-02-02 18:00:00,CLC-06,M48098,M,299.4,310.1,1305,43.4,59,10.7,5930.6,0.0194,tol,0,0,0,0,0,0,0,0
1100,2026-02-03 00:00:00,PKR-09,L48099,L,299.7,310.8,1168,54.4,67,11.08,6654.3,0.3226,tol,0,0,0,0,0,0,0,0
1101,2026-02-03 06:00:00,PKR-09,L48100,L,299.3,309.0,1479,34.2,35,9.69,5300.4,0.0155,hdf,0,0,0,0,0,0,0,0
1102,2026-02-03 12:00:00,CRS-08,L48101,L,299.7,308.7,1195,42.1,13,8.96,5263.4,0.3537,hdf,0,0,0,0,0,0,0,0
1103,2026-02-03 18:00:00,BLR-03,M48102,M,300.2,310.3,1257,38.9,51,10.08,5123.4,0.0267,hdf,0,0,0,0,0,0,0,0
1104,2026-02-04 00:00:00,CLC-06,M48103,M,299.7,310.2,1709,40.6,121,10.47,7275.4,0.009,tol,0,0,0,0,0,0,0,0
1105,2026-02-04 06:00:00,CRS-08,L48104,L,299.4,307.9,2043,30.8,188,8.54,6586.2,0.0726,twf,0,0,0,0,0,0,0,0
1106,2026-02-04 12:00:00,CML-05,M48105,M,297.9,307.0,1289,36.8,95,9.11,4970.7,0.2462,hdf,0,0,0,0,0,0,0,0
1107,2026-02-04 18:00:00,CRS-08,L48106,L,297.3,306.6,1168,44.6,153,9.28,5454.9,0.1971,hdf,0,0,0,0,0,0,0,0
1108,2026-02-05 00:00:00,CRS-08,L48107,L,297.0,306.8,1300,55.0,124,9.79,7488.8,0.393,tol,1,0,0,0,0,0,0,0
1109,2026-02-05 06:00:00,KLN-02,H48108,H,297.2,306.4,2065,39.9,58,9.24,8626.8,0.0445,pwf,0,0,0,0,0,0,0,0
1110,2026-02-05 12:00:00,PKR-09,L48109,L,296.7,307.4,1281,35.5,142,10.71,4756.3,0.0091,rnf,0,0,0,0,0,0,0,0
1111,2026-02-05 18:00:00,PKR-09,L48110,L,296.6,305.0,1168,48.7,116,8.39,5954.5,0.7096,hdf,0,0,1,0,0,0,0,0
1112,2026-02-06 00:00:00,CRS-08,L48111,L,296.0,304.4,1867,31.3,26,8.42,6113.9,0.0042,rnf,0,0,0,0,0,0,0,0
1113,2026-02-06 06:00:00,CLC-06,M48112,M,296.3,306.0,1168,51.9,27,9.67,6352.3,0.2317,tol,0,0,0,0,0,0,0,0
1114,2026-02-06 12:00:00,RMM-04,H48113,H,296.8,306.6,1168,51.9,8,9.82,6349.4,0.2117,tol,0,0,0,0,0,0,0,0
1115,2026-02-06 18:00:00,KLN-02,H48114,H,297.3,305.8,2467,41.0,78,8.55,10600.0,0.9156,pwf,0,0,0,1,0,0,0,0
1116,2026-02-07 00:00:00,CRS-08,L48115,L,297.5,306.8,1419,44.1,28,9.39,6558.6,0.079,hdf,0,0,0,0,0,0,0,0
1117,2026-02-07 06:00:00,PKR-09,L48116,L,296.6,306.2,2886,29.3,57,9.6,8864.0,0.9152,osp,1,0,0,0,0,1,0,0
1118,2026-02-07 12:00:00,BLR-03,M48117,M,296.4,306.0,1558,41.2,111,9.61,6722.7,0.0127,tol,0,0,0,0,0,0,0,0
1119,2026-02-07 18:00:00,CRS-08,L48118,L,296.3,306.4,1533,44.2,86,10.15,7093.0,0.021,tol,0,0,0,0,0,0,0,0
1120,2026-02-08 00:00:00,BLR-03,M48119,M,296.2,305.6,2239,33.8,75,9.34,7932.6,0.0064,rnf,0,0,0,0,0,0,0,0
1121,2026-02-08 06:00:00,CLC-06,M48120,M,296.5,308.0,1332,54.7,188,11.48,7624.5,0.5987,osf,1,0,0,0,0,0,0,0
1122,2026-02-08 12:00:00,CRS-08,L48121,L,297.7,308.2,1819,46.4,2,10.49,8833.0,0.1618,pwf,0,0,0,0,0,0,0,0
1123,2026-02-08 18:00:00,CML-05,M48122,M,298.4,307.6,1980,33.8,81,9.19,6998.7,0.0045,rnf,0,0,0,0,0,0,0,0
1124,2026-02-09 00:00:00,PKR-09,L48123,L,297.8,307.9,1168,60.7,47,10.09,7425.8,0.7425,tol,0,0,0,0,0,0,1,0
1125,2026-02-09 06:00:00,CRS-08,L48124,L,298.4,308.5,1636,41.1,31,10.12,7036.3,0.0099,tol,0,0,0,0,0,0,0,0
1126,2026-02-09 12:00:00,CRS-08,L48125,L,298.9,310.1,2346,28.0,110,11.21,6869.9,0.018,osp,0,0,0,0,0,0,0,0
1127,2026-02-09 18:00:00,CRS-08,L48126,L,298.4,307.8,2580,30.9,51,9.4,8341.1,0.6129,osp,1,0,0,0,0,1,0,0
1128,2026-02-10 00:00:00,BLR-03,M48127,M,299.1,309.9,1168,56.4,20,10.77,6894.2,0.466,tol,0,0,0,0,0,0,0,0
1129,2026-02-10 06:00:00,FAN-07,M48128,M,299.1,309.1,1168,77.0,102,10.04,9418.1,0.9808,tol,1,0,0,1,0,0,1,0
1130,2026-02-10 12:00:00,RMM-04,H48129,H,298.2,309.7,1168,67.9,82,11.49,8299.8,0.8829,tol,1,0,0,0,0,0,1,0
1131,2026-02-10 18:00:00,RMM-04,H48130,H,298.6,309.9,1189,44.2,59,11.29,5502.8,0.0206,tol,1,0,0,0,0,0,0,0
1132,2026-02-11 00:00:00,CRS-08,L48131,L,298.8,309.0,1168,53.4,53,10.2,6529.4,0.2667,tol,0,0,0,0,0,0,0,0
1133,2026-02-11 06:00:00,CRS-08,L48132,L,298.7,308.5,1364,46.1,84,9.74,6589.0,0.0723,hdf,0,0,0,0,0,0,0,0
1134,2026-02-11 12:00:00,CML-05,M48133,M,298.8,309.3,1168,43.6,115,10.51,5335.2,0.0231,tol,0,0,0,0,0,0,0,0
1135,2026-02-11 18:00:00,KLN-01,H48134,H,298.4,308.2,1449,45.9,24,9.82,6970.6,0.0446,tol,0,0,0,0,0,0,0,0
1136,2026-02-12 00:00:00,PKR-09,L48135,L,298.9,308.1,1242,48.1,91,9.23,6256.6,0.2433,hdf,1,0,0,0,0,0,0,0
1137,2026-02-12 06:00:00,CRS-08,L48136,L,298.9,309.0,1857,31.8,39,10.08,6191.1,0.0043,rnf,0,0,0,0,0,0,0,0
1138,2026-02-12 12:00:00,PKR-09,L48137,L,299.1,308.7,1168,58.1,106,9.59,7108.6,0.6235,tol,1,0,0,0,0,0,1,0
1139,2026-02-12 18:00:00,PKR-09,L48138,L,299.4,308.9,1168,56.0,27,9.54,6855.0,0.4916,tol,0,0,0,0,0,0,0,0
1140,2026-02-13 00:00:00,CML-05,M48139,M,298.6,307.4,1747,38.4,101,8.79,7026.4,0.0066,rnf,0,0,0,0,0,0,0,0
1141,2026-02-13 06:00:00,CRS-08,L48140,L,298.1,308.7,1601,36.6,121,10.56,6127.9,0.0054,rnf,0,0,0,0,0,0,0,0
1142,2026-02-13 12:00:00,FAN-07,M48141,M,296.7,305.9,1319,45.2,47,9.18,6246.8,0.2175,hdf,0,0,0,0,0,0,0,0
1143,2026-02-13 18:00:00,FAN-07,M48142,M,297.3,303.8,2531,32.9,42,6.46,8707.7,0.4251,osp,0,0,0,0,0,0,0,0
1144,2026-02-14 00:00:00,CLC-06,M48143,M,296.7,305.4,2277,25.5,39,8.71,6083.6,0.0074,rnf,0,0,0,0,0,0,0,0
1145,2026-02-14 06:00:00,PKR-09,L48144,L,296.9,307.1,1168,55.6,163,10.13,6795.4,0.5658,tol,1,0,0,0,0,0,0,0
1146,2026-02-14 12:00:00,CRS-08,L48145,L,297.4,308.5,2257,35.0,102,11.15,8281.0,0.0108,rnf,0,0,0,0,0,0,0,0
1147,2026-02-14 18:00:00,BLR-03,M48146,M,297.9,302.7,1338,40.2,113,4.76,5631.9,0.7517,hdf,1,0,1,0,0,0,0,0
1148,2026-02-15 00:00:00,BLR-03,M48147,M,297.3,309.3,1168,33.3,28,12.02,4071.6,0.0739,pwf,0,0,0,0,0,0,0,0
1149,2026-02-15 06:00:00,PKR-09,L48148,L,297.4,306.9,1168,54.0,71,9.57,6610.3,0.3562,tol,1,0,0,0,0,0,0,0
1150,2026-02-15 12:00:00,FAN-07,M48149,M,298.7,308.8,1168,49.4,74,10.14,6040.4,0.1033,tol,0,0,0,0,0,0,0,0
1151,2026-02-15 18:00:00,CRS-08,L48150,L,299.9,310.5,1168,37.4,38,10.57,4568.6,0.0132,hdf,0,0,0,0,0,0,0,0
1152,2026-02-16 00:00:00,CML-05,M48151,M,300.6,311.3,1967,27.0,132,10.73,5564.6,0.0041,rnf,0,0,0,0,0,0,0,0
1153,2026-02-16 06:00:00,CRS-08,L48152,L,300.8,311.0,1563,36.2,72,10.27,5920.6,0.0055,rnf,0,0,0,0,0,0,0,0
1154,2026-02-16 12:00:00,PKR-09,L48153,L,300.0,311.0,1536,46.3,16,11.0,7441.5,0.0357,tol,0,0,0,0,0,0,0,0
1155,2026-02-16 18:00:00,CRS-08,L48154,L,300.5,311.0,1537,42.1,125,10.52,6771.4,0.0125,tol,0,0,0,0,0,0,0,0
1156,2026-02-17 00:00:00,CRS-08,L48155,L,300.4,307.9,1557,41.2,57,7.48,6715.9,0.0423,hdf,0,0,0,0,0,0,0,0
1157,2026-02-17 06:00:00,PKR-09,L48156,L,300.7,311.3,1168,42.3,44,10.52,5177.3,0.0183,tol,0,0,0,0,0,0,0,0
1158,2026-02-17 12:00:00,CRS-08,L48157,L,300.3,312.2,1399,48.3,96,11.96,7082.1,0.065,tol,0,0,0,0,0,0,0,0
1159,2026-02-17 18:00:00,PKR-09,L48158,L,300.1,311.0,2249,33.4,149,10.9,7868.3,0.0072,rnf,0,0,0,0,0,0,0,0
1160,2026-02-18 00:00:00,FAN-07,M48159,M,300.2,308.4,1666,48.6,162,8.19,8485.2,0.0928,tol,0,0,0,0,0,0,0,0
1161,2026-02-18 06:00:00,CRS-08,L48160,L,300.4,313.0,2136,29.1,128,12.61,6519.8,0.0043,rnf,0,0,0,0,0,0,0,0
1162,2026-02-18 12:00:00,FAN-07,M48161,M,300.7,310.1,1168,68.1,138,9.43,8328.6,0.9069,tol,1,0,0,0,0,0,1,0
1163,2026-02-18 18:00:00,CLC-06,M48162,M,300.3,311.8,1887,36.9,181,11.5,7288.2,0.0353,twf,0,0,0,0,0,0,0,0
1164,2026-02-19 00:00:00,CRS-08,L48163,L,299.3,309.4,1300,60.4,180,10.03,8226.8,0.961,osf,1,0,0,0,1,0,1,0
1165,2026-02-19 06:00:00,CRS-08,L48164,L,300.5,311.5,1322,46.2,61,11.06,6398.7,0.0362,tol,0,0,0,0,0,0,0,0
1166,2026-02-19 12:00:00,BLR-03,M48165,M,302.1,311.5,1422,35.5,32,9.31,5283.3,0.0756,hdf,0,0,0,0,0,0,0,0
1167,2026-02-19 18:00:00,FAN-07,M48166,M,302.3,308.4,1384,40.1,78,6.13,5809.0,0.5805,hdf,1,0,1,0,0,0,0,0
1168,2026-02-20 00:00:00,PKR-09,L48167,L,301.3,311.0,1179,42.1,236,9.75,5200.7,0.958,twf,1,1,0,0,1,0,0,0
1169,2026-02-20 06:00:00,CML-05,M48168,M,300.7,312.3,1775,29.9,18,11.58,5567.7,0.0041,rnf,0,0,0,0,0,0,0,0
1170,2026-02-20 12:00:00,PKR-09,L48169,L,301.0,311.4,1447,44.8,76,10.44,6793.9,0.0259,tol,0,0,0,0,0,0,0,0
1171,2026-02-20 18:00:00,CRS-08,L48170,L,301.8,312.8,2772,21.9,16,10.94,6345.8,0.8926,osp,1,0,0,0,0,1,0,0
1172,2026-02-21 00:00:00,CML-05,M48171,M,300.9,308.7,1168,59.3,13,7.84,7250.7,0.9483,hdf,0,0,1,0,0,0,1,0
1173,2026-02-21 06:00:00,PKR-09,L48172,L,300.8,310.7,1266,48.7,136,9.91,6457.0,0.1038,tol,0,0,0,0,0,0,0,0
1174,2026-02-21 12:00:00,BLR-03,M48173,M,300.8,311.3,1168,47.0,103,10.41,5752.4,0.0517,tol,0,0,0,0,0,0,0,0
1175,2026-02-21 18:00:00,PKR-09,L48174,L,301.4,311.6,2466,20.9,36,10.22,5397.2,0.1498,osp,1,0,0,0,0,0,0,0
1176,2026-02-22 00:00:00,FAN-07,M48175,M,301.1,312.0,1624,31.3,21,10.96,5321.6,0.0043,rnf,0,0,0,0,0,0,0,0
1177,2026-02-22 06:00:00,PKR-09,L48176,L,299.9,309.6,1168,55.3,167,9.63,6761.8,0.6174,tol,1,0,0,0,0,0,0,0
1178,2026-02-22 12:00:00,CRS-08,L48177,L,300.4,310.4,1168,77.0,26,10.05,9418.1,0.9807,tol,1,0,0,1,0,0,1,0
1179,2026-02-22 18:00:00,CRS-08,L48178,L,301.1,312.3,1506,53.1,19,11.18,8383.2,0.2474,tol,0,0,0,0,0,0,0,0
1180,2026-02-23 00:00:00,CRS-08,L48179,L,301.0,308.7,1305,51.4,27,7.72,7023.3,0.8208,hdf,1,0,1,0,0,0,0,0
1181,2026-02-23 06:00:00,CLC-06,M48180,M,301.2,311.8,1283,45.8,69,10.59,6150.4,0.0352,tol,0,0,0,0,0,0,0,0
1182,2026-02-23 12:00:00,CRS-08,L48181,L,300.8,310.5,1354,30.7,233,9.67,4350.2,0.872,twf,1,1,0,0,0,0,0,0
1183,2026-02-23 18:00:00,CRS-08,L48182,L,300.2,309.3,1168,68.6,77,9.09,8392.6,0.9176,tol,1,0,0,0,0,0,1,0
1184,2026-02-24 00:00:00,CRS-08,L48183,L,300.9,311.2,1728,27.9,135,10.34,5045.4,0.0043,rnf,0,0,0,0,0,0,0,0
1185,2026-02-24 06:00:00,PKR-09,L48184,L,301.1,312.3,2886,20.7,80,11.23,6256.8,0.8997,osp,1,0,0,0,0,1,0,0
1186,2026-02-24 12:00:00,CLC-06,M48185,M,301.3,312.4,1489,26.0,7,11.04,4053.0,0.082,pwf,0,0,0,0,0,0,0,0
1187,2026-02-24 18:00:00,PKR-09,L48186,L,302.3,312.1,1262,43.3,54,9.86,5726.8,0.0518,hdf,0,0,0,0,0,0,0,0
1188,2026-02-25 00:00:00,KLN-02,H48187,H,301.4,312.3,1199,39.4,88,10.88,4942.9,0.0095,rnf,0,0,0,0,0,0,0,0
1189,2026-02-25 06:00:00,PKR-09,L48188,L,301.0,308.1,1333,43.4,223,7.13,6054.9,0.9754,twf,1,1,1,0,1,0,0,0
1190,2026-02-25 12:00:00,CLC-06,M48189,M,301.0,310.9,1634,39.8,30,9.91,6815.9,0.008,rnf,0,0,0,0,0,0,0,0
1191,2026-02-25 18:00:00,CRS-08,L48190,L,300.6,309.9,2506,27.6,101,9.31,7248.7,0.2812,osp,0,0,0,0,0,0,0,0
1192,2026-02-26 00:00:00,CRS-08,L48191,L,301.1,310.4,1737,32.6,56,9.36,5932.2,0.0044,rnf,0,0,0,0,0,0,0,0
1193,2026-02-26 06:00:00,CLC-06,M48192,M,300.9,311.7,1995,33.2,68,10.84,6931.6,0.0044,rnf,0,0,0,0,0,0,0,0
1194,2026-02-26 12:00:00,KLN-01,H48193,H,300.2,310.1,2023,24.5,100,9.96,5200.4,0.0041,rnf,0,0,0,0,0,0,0,0
1195,2026-02-26 18:00:00,CML-05,M48194,M,300.2,309.1,1747,34.5,31,8.95,6304.6,0.0048,rnf,0,0,0,0,0,0,0,0
1196,2026-02-27 00:00:00,PKR-09,L48195,L,300.3,308.6,2886,16.3,95,8.32,4920.6,0.8997,osp,1,0,0,0,0,1,0,0
1197,2026-02-27 06:00:00,CRS-08,L48196,L,300.9,311.7,1320,46.4,142,10.83,6409.8,0.0406,tol,0,0,0,0,0,0,0,0
1198,2026-02-27 12:00:00,CLC-06,M48197,M,301.1,310.6,1256,56.2,251,9.45,7390.9,0.9949,osf,0,1,0,0,1,0,0,0
1199,2026-02-27 18:00:00,PKR-09,L48198,L,301.4,311.7,2100,25.8,113,10.33,5666.7,0.0041,rnf,0,0,0,0,0,0,0,0
1200,2026-02-28 00:00:00,CML-05,M48199,M,301.5,312.7,1882,36.7,65,11.24,7241.0,0.0054,rnf,0,0,0,0,0,0,0,0
1201,2026-02-28 06:00:00,PKR-09,L48200,L,301.3,310.0,1168,60.4,112,8.69,7389.7,0.8676,tol,1,0,1,0,0,0,1,0
1202,2026-02-28 12:00:00,CRS-08,L48201,L,300.7,310.7,1588,29.2,39,9.95,4857.7,0.0051,rnf,0,0,0,0,0,0,0,0
1203,2026-02-28 18:00:00,CML-05,M48202,M,300.9,310.7,1440,44.7,54,9.83,6737.5,0.0368,tol,0,0,0,0,0,0,0,0
1204,2026-03-01 00:00:00,CLC-06,M48203,M,300.6,311.0,1270,41.2,13,10.38,5472.0,0.018,hdf,0,0,0,0,0,0,0,0
1205,2026-03-01 06:00:00,CRS-08,L48204,L,301.7,312.9,1168,52.0,40,11.24,6362.9,0.1829,tol,1,0,0,0,0,0,0,0
1206,2026-03-01 12:00:00,PKR-09,L48205,L,302.5,311.2,1689,43.3,83,8.67,7648.6,0.0169,tol,0,0,0,0,0,0,0,0
1207,2026-03-01 18:00:00,BLR-03,M48206,M,302.8,313.4,1265,35.3,60,10.57,4668.9,0.0109,hdf,0,0,0,0,0,0,0,0
1208,2026-03-02 00:00:00,PKR-09,L48207,L,302.9,311.9,1205,24.1,93,9.04,3040.8,0.922,pwf,0,0,0,1,0,0,0,0
1209,2026-03-02 06:00:00,PKR-09,L48208,L,302.6,312.5,1168,47.7,100,9.81,5834.3,0.0948,tol,0,0,0,0,0,0,0,0
1210,2026-03-02 12:00:00,PKR-09,L48209,L,301.6,311.5,1382,39.0,70,9.86,5644.0,0.0313,hdf,0,0,0,0,0,0,0,0
1211,2026-03-02 18:00:00,BLR-03,M48210,M,301.4,311.8,1847,25.5,61,10.42,4930.3,0.0043,rnf,0,0,0,0,0,0,0,0
1212,2026-03-03 00:00:00,BLR-03,M48211,M,301.4,311.7,1168,49.8,79,10.34,6086.7,0.1064,tol,0,0,0,0,0,0,0,0
1213,2026-03-03 06:00:00,PKR-09,L48212,L,301.4,312.0,1168,62.1,134,10.58,7600.5,0.8076,tol,0,0,0,0,0,0,1,0
1214,2026-03-03 12:00:00,PKR-09,L48213,L,301.7,312.2,2743,30.4,245,10.56,8743.1,0.9887,twf,1,1,0,0,0,1,0,0
1215,2026-03-03 18:00:00,PKR-09,L48214,L,302.2,311.2,1370,36.7,111,9.02,5265.3,0.2238,hdf,0,0,0,0,0,0,0,0
1216,2026-03-04 00:00:00,CRS-08,L48215,L,301.6,312.6,2886,32.8,121,10.99,9906.6,0.9896,osp,1,0,0,1,0,1,0,0
1217,2026-03-04 06:00:00,CRS-08,L48216,L,301.0,312.2,1292,27.3,169,11.17,3689.9,0.4713,pwf,0,0,0,0,0,0,0,0
1218,2026-03-04 12:00:00,CRS-08,L48217,L,302.0,312.1,2001,19.5,39,10.19,4078.5,0.0706,pwf,1,0,0,0,0,0,0,0
1219,2026-03-04 18:00:00,FAN-07,M48218,M,302.4,310.9,2262,33.3,88,8.51,7886.9,0.0071,rnf,0,0,0,0,0,0,0,0
1220,2026-03-05 00:00:00,PKR-09,L48219,L,302.0,311.8,1742,36.1,59,9.89,6582.4,0.0051,rnf,0,0,0,0,0,0,0,0
1221,2026-03-05 06:00:00,CRS-08,L48220,L,301.8,312.0,2539,24.1,171,10.19,6421.1,0.4311,osp,0,0,0,0,0,0,0,0
1222,2026-03-05 12:00:00,CRS-08,L48221,L,301.6,307.0,1487,41.9,28,5.38,6530.4,0.1486,hdf,0,0,0,0,0,0,0,0
1223,2026-03-05 18:00:00,CLC-06,M48222,M,301.5,311.2,1212,52.8,24,9.64,6700.6,0.2758,tol,1,0,0,0,0,0,0,0
1224,2026-03-06 00:00:00,CML-05,M48223,M,301.7,310.3,1235,49.3,122,8.59,6370.5,0.6089,hdf,1,0,1,0,0,0,0,0
1225,2026-03-06 06:00:00,CRS-08,L48224,L,303.4,314.0,2565,19.8,117,10.61,5327.1,0.5433,osp,0,0,0,0,0,1,0,0
1226,2026-03-06 12:00:00,BLR-03,M48225,M,303.3,313.5,2886,19.8,129,10.17,5970.5,0.8997,osp,1,0,0,0,0,1,0,0
1227,2026-03-06 18:00:00,PKR-09,L48226,L,303.5,311.9,1358,47.9,30,8.35,6809.4,0.5645,hdf,0,0,1,0,0,0,0,0
1228,2026-03-07 00:00:00,PKR-09,L48227,L,302.2,312.5,1799,48.1,84,10.35,9056.1,0.4215,pwf,1,0,0,0,0,0,0,0
1229,2026-03-07 06:00:00,KLN-02,H48228,H,301.7,311.7,1743,44.7,56,9.94,8151.3,0.0244,tol,0,0,0,0,0,0,0,0
1230,2026-03-07 12:00:00,PKR-09,L48229,L,302.5,313.0,1168,61.3,16,10.52,7497.4,0.7632,tol,1,0,0,0,0,0,1,0
1231,2026-03-07 18:00:00,PKR-09,L48230,L,302.6,312.2,1168,40.2,151,9.61,4912.5,0.0852,hdf,0,0,0,0,0,0,0,0
1232,2026-03-08 00:00:00,PKR-09,L48231,L,299.5,308.2,2886,4.6,117,8.78,1400.2,0.99,pwf,1,0,0,1,0,1,0,0
1233,2026-03-08 06:00:00,CRS-08,L48232,L,299.9,309.2,1603,28.4,59,9.23,4767.9,0.0075,rnf,0,0,0,0,0,0,0,0
1234,2026-03-08 12:00:00,CML-05,M48233,M,301.2,310.7,1351,45.3,87,9.46,6417.0,0.1134,hdf,0,0,0,0,0,0,0,0
1235,2026-03-08 18:00:00,PKR-09,L48234,L,299.8,307.6,1168,26.0,155,7.78,3176.8,0.9816,pwf,1,0,1,1,0,0,0,0
1236,2026-03-09 00:00:00,CRS-08,L48235,L,300.9,311.0,1966,26.6,192,10.15,5482.4,0.111,twf,0,0,0,0,0,0,0,0
1237,2026-03-09 06:00:00,PKR-09,L48236,L,298.9,308.7,2886,16.4,203,9.81,4959.9,0.9312,osp,1,0,0,0,0,1,0,0
1238,2026-03-09 12:00:00,PKR-09,L48237,L,299.6,309.2,1667,36.1,9,9.58,6303.3,0.0054,rnf,1,0,0,0,0,0,0,0
1239,2026-03-09 18:00:00,PKR-09,L48238,L,299.6,309.3,2408,26.3,30,9.65,6630.1,0.0528,osp,0,0,0,0,0,0,0,0
1240,2026-03-10 00:00:00,PKR-09,L48239,L,298.1,310.6,1168,45.7,32,12.51,5593.0,0.0305,tol,0,0,0,0,0,0,0,0
1241,2026-03-10 06:00:00,BLR-03,M48240,M,298.5,307.7,2710,25.9,240,9.23,7355.9,0.9852,twf,1,1,0,0,0,1,0,0
1242,2026-03-10 12:00:00,CRS-08,L48241,L,299.4,308.8,1463,33.1,174,9.44,5070.2,0.045,hdf,0,0,0,0,0,0,0,0
1243,2026-03-10 18:00:00,CRS-08,L48242,L,299.6,312.9,1957,42.1,74,13.29,8633.2,0.05,pwf,0,0,0,0,0,0,0,0
1244,2026-03-11 00:00:00,CRS-08,L48243,L,300.1,310.5,1305,42.9,123,10.42,5861.6,0.0215,tol,0,0,0,0,0,0,0,0
1245,2026-03-11 06:00:00,PKR-09,L48244,L,299.8,308.4,1946,40.5,64,8.62,8248.7,0.0118,tol,0,0,0,0,0,0,0,0
1246,2026-03-11 12:00:00,CRS-08,L48245,L,298.5,309.4,1287,42.2,57,10.84,5690.6,0.0145,tol,0,0,0,0,0,0,0,0
1247,2026-03-11 18:00:00,CML-05,M48246,M,299.1,308.2,1258,43.1,102,9.09,5676.8,0.2713,hdf,0,0,0,0,0,0,0,0
1248,2026-03-12 00:00:00,CRS-08,L48247,L,300.3,310.2,1453,55.4,128,9.91,8432.6,0.4108,tol,1,0,0,0,0,0,0,0
1249,2026-03-12 06:00:00,CML-05,M48248,M,301.1,310.9,2185,28.6,63,9.79,6552.3,0.0046,rnf,0,0,0,0,0,0,0,0
